,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,MIN,Game_ID,Team_ID,GAME_DATE,MATCHUP,WL
440,0022200252,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,1.0,5.0,0.2,0.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,-2.0,102.2,103.4,105.8,108.8,-3.6,-5.3,0.25,0.0,50.0,0.0,0.091,0.05,0.0,0.2,0.276,0.078,0.078,100.62,98.63,82.19,58,0.069,27.983333333333334,0022200252,1610612750,"NOV 21, 2022",MIN vs. MIA,W
441,0022200268,1610612743,DEN,Denver,1628432,Davon Reed,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,-5.0,116.7,113.7,129.5,131.3,-12.8,-17.5,0.118,1.0,18.2,0.045,0.125,0.087,18.2,0.0,0.0,0.153,0.162,96.05,96.72,80.6,51,-0.05,24.566666666666666,0022200268,1610612743,"NOV 23, 2022",DEN @ OKC,W
442,0022200902,1610612746,LAC,LA,201566,Russell Westbrook,7.0,13.0,0.538,1.0,4.0,0.25,2.0,2.0,1.0,1.0,4.0,5.0,14.0,1.0,0.0,7.0,6.0,17.0,3.0,130.3,129.7,128.1,126.4,2.2,3.3,0.424,2.0,40.0,0.033,0.114,0.077,20.0,0.577,0.612,0.212,0.217,109.72,110.72,92.27,91,0.081,39.45,0022200902,1610612746,"FEB 24, 2023",LAC vs. SAC,L
443,0022200343,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,6.0,8.0,0.75,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,2.0,0.0,1.0,0.0,16.0,5.0,126.2,126.9,125.0,121.2,1.2,5.7,0.174,4.0,30.8,0.0,0.241,0.123,7.7,1.0,1.0,0.125,0.124,99.66,100.91,84.09,67,0.178,31.633333333333333,0022200343,1610612762,"DEC 03, 2022",UTA vs. POR,L
444,0022200343,1610612762,UTA,Utah,1627736,Malik Beasley,1.0,9.0,0.111,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,-18.0,82.1,82.7,111.7,115.1,-29.7,-32.4,0.067,0.0,10.0,0.0,0.033,0.016,0.0,0.167,0.167,0.153,0.149,100.27,98.4,82.0,52,-0.071,25.616666666666667,0022200343,1610612762,"DEC 03, 2022",UTA vs. POR,L
445,0022200491,1610612764,WAS,Washington,1629060,Rui Hachimura,9.0,15.0,0.6,3.0,7.0,0.429,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,2.0,21.0,6.0,113.3,115.5,107.8,105.2,5.5,10.3,0.222,4.0,20.0,0.0,0.179,0.094,5.0,0.7,0.7,0.254,0.262,103.15,103.37,86.14,58,0.181,26.933333333333334,0022200491,1610612764,"DEC 23, 2022",WAS @ SAC,W
446,0022201014,1610612743,DEN,Denver,1628418,Thomas Bryant,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022201014,1610612743,"MAR 12, 2023",DEN vs. BKN,L
447,0022201191,1610612764,WAS,Washington,1629134,Kendrick Nunn,7.0,17.0,0.412,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,15.0,-13.0,113.0,114.3,136.9,135.1,-23.9,-20.8,0.2,4.0,18.2,0.0,0.059,0.023,4.5,0.441,0.441,0.29,0.297,103.8,103.91,86.59,56,0.048,26.1,0022201191,1610612764,"APR 05, 2023",WAS @ ATL,L
448,0022200132,1610612753,ORL,Orlando,1628964,Mo Bamba,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200132,1610612753,"NOV 05, 2022",ORL vs. SAC,L
449,0022200831,1610612753,ORL,Orlando,1628964,Mo Bamba,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200831,1610612753,"FEB 09, 2023",ORL vs. DEN,W
450,0022200025,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,4.0,10.0,14.0,4.0,4.0,0.0,3.0,5.0,4.0,12.0,123.2,119.6,92.7,96.1,30.4,23.5,0.19,1.33,30.8,0.138,0.37,0.25,23.1,0.4,0.34,0.141,0.144,98.8,98.45,82.04,51,0.118,24.866666666666667,0022200025,1610612762,"OCT 21, 2022",UTA @ MIN,W
451,0022200025,1610612762,UTA,Utah,1627736,Malik Beasley,6.0,16.0,0.375,3.0,9.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,-1.0,112.2,112.7,110.8,112.5,1.4,0.2,0.05,0.0,5.9,0.0,0.081,0.04,0.0,0.469,0.469,0.216,0.224,102.76,101.77,84.81,63,0.073,29.95,0022200025,1610612762,"OCT 21, 2022",UTA @ MIN,W
452,0022200025,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,8.0,17.0,0.471,3.0,8.0,0.375,4.0,4.0,1.0,1.0,4.0,5.0,7.0,2.0,1.0,3.0,0.0,23.0,-7.0,109.0,112.0,122.2,122.0,-13.2,-9.9,0.259,2.33,24.1,0.023,0.082,0.054,10.3,0.559,0.613,0.214,0.215,101.79,100.45,83.71,83,0.153,39.416666666666664,0022200025,1610612750,"OCT 21, 2022",MIN vs. UTA,L
453,0022201077,1610612764,WAS,Washington,1629134,Kendrick Nunn,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,113.6,116.7,84.2,83.3,29.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.286,0.279,118.13,117.15,97.63,12,0.105,4.916666666666667,0022201077,1610612764,"MAR 21, 2023",WAS @ ORL,L
454,0022200881,1610612743,DEN,Denver,1628418,Thomas Bryant,3.0,5.0,0.6,0.0,1.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,125.7,116.1,121.5,124.1,4.2,-8.0,0.0,0.0,0.0,0.182,0.25,0.217,14.3,0.6,0.633,0.212,0.228,100.87,103.85,86.54,31,0.097,13.866666666666667,0022200881,1610612743,"FEB 15, 2023",DEN vs. DAL,W
455,0022200317,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,6.0,16.0,0.375,2.0,7.0,0.286,1.0,3.0,0.333,0.0,5.0,5.0,10.0,2.0,0.0,2.0,5.0,15.0,18.0,104.9,103.7,79.8,84.8,25.1,18.8,0.385,5.0,34.5,0.0,0.111,0.062,6.9,0.438,0.433,0.221,0.229,105.71,103.13,85.94,82,0.126,37.46666666666667,0022200317,1610612750,"NOV 30, 2022",MIN vs. MEM,W
456,0022200489,1610612743,DEN,Denver,1628432,Davon Reed,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,,,0022200489,1610612743,"DEC 23, 2022",DEN vs. POR,W
457,0022200614,1610612762,UTA,Utah,1627736,Malik Beasley,4.0,12.0,0.333,1.0,8.0,0.125,4.0,4.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,3.0,0.0,13.0,3.0,112.7,118.6,114.4,115.9,-1.6,2.6,0.19,1.33,19.0,0.0,0.156,0.074,14.3,0.375,0.472,0.198,0.196,102.52,99.24,82.7,70,0.09,33.61666666666667,0022200614,1610612762,"JAN 10, 2023",UTA vs. CLE,W
458,0022200614,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,-2.0,104.7,102.7,108.2,102.6,-3.5,0.1,0.1,0.0,20.0,0.158,0.1,0.128,0.0,0.667,0.644,0.095,0.097,102.79,106.67,88.89,37,0.094,17.1,0022200614,1610612762,"JAN 10, 2023",UTA vs. CLE,W
459,0022200634,1610612764,WAS,Washington,1629060,Rui Hachimura,4.0,14.0,0.286,1.0,7.0,0.143,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,9.0,7.0,114.7,123.5,104.1,105.7,10.6,17.9,0.059,0.0,6.7,0.032,0.097,0.065,0.0,0.321,0.321,0.226,0.223,105.71,101.12,84.27,51,0.052,24.683333333333334,0022200634,1610612764,"JAN 13, 2023",WAS vs. NYK,L
460,0022200449,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,10.0,14.0,0.714,7.0,10.0,0.7,1.0,1.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,3.0,28.0,33.0,147.2,149.4,108.1,109.0,39.1,40.4,0.242,2.67,32.0,0.0,0.061,0.036,12.0,0.964,0.97,0.21,0.209,103.03,101.88,84.9,79,0.138,36.983333333333334,0022200449,1610612750,"DEC 18, 2022",MIN vs. CHI,W
461,0022200449,1610612750,MIN,Minnesota,1630346,Matt Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,220.0,183.3,85.0,100.0,135.0,83.3,0.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.21,150.86,125.71,6,0.057,1.75,0022200449,1610612750,"DEC 18, 2022",MIN vs. CHI,W
462,0022200137,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,5.0,9.0,0.556,1.0,3.0,0.333,2.0,3.0,0.667,3.0,3.0,6.0,4.0,2.0,0.0,3.0,4.0,13.0,2.0,132.8,137.7,127.4,129.1,5.4,8.6,0.167,1.33,23.5,0.143,0.125,0.133,17.6,0.611,0.63,0.213,0.206,99.74,97.32,81.1,53,0.087,26.633333333333333,0022200137,1610612750,"NOV 05, 2022",MIN vs. HOU,W
463,0022200230,1610612743,DEN,Denver,1628432,Davon Reed,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,-4.0,88.8,90.9,110.9,100.0,-22.1,-9.1,0.0,0.0,0.0,0.059,0.625,0.24,0.0,0.0,0.315,0.2,0.196,89.44,93.16,77.64,22,0.083,11.85,0022200230,1610612743,"NOV 18, 2022",DEN @ DAL,L
464,0022201114,1610612741,CHI,Chicago,201976,Patrick Beverley,4.0,7.0,0.571,1.0,3.0,0.333,1.0,2.0,0.5,0.0,4.0,4.0,5.0,1.0,0.0,0.0,4.0,10.0,-2.0,112.6,108.9,115.8,118.6,-3.2,-9.7,0.313,0.0,38.5,0.0,0.2,0.103,0.0,0.643,0.635,0.167,0.18,91.83,92.29,76.91,45,0.136,22.883333333333333,0022201114,1610612741,"MAR 26, 2023",CHI @ LAL,W
465,0022201156,1610612746,LAC,LA,201566,Russell Westbrook,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,11.0,1.0,1.0,5.0,0.0,4.0,-10.0,88.5,87.9,106.1,107.0,-17.6,-19.1,0.579,2.2,45.8,0.0,0.129,0.067,20.8,0.25,0.25,0.206,0.208,107.13,106.98,89.15,58,0.083,25.8,0022201156,1610612746,"MAR 31, 2023",LAC @ MEM,L
466,0022201200,1610612762,UTA,Utah,1627745,Damian Jones,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,-4.0,100.8,102.2,106.4,106.3,-5.7,-4.1,0.0,0.0,0.0,0.0,0.067,0.041,40.0,0.667,0.667,0.102,0.101,106.63,106.0,88.33,46,0.02,21.283333333333335,0022201200,1610612762,"APR 06, 2023",UTA vs. OKC,L
467,0022201200,1610612762,UTA,Utah,1629308,Juan Toscano-Anderson,2.0,9.0,0.222,0.0,5.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,5.0,-19.0,78.2,73.8,124.9,122.0,-46.7,-48.1,0.3,3.0,21.4,0.0,0.087,0.047,7.1,0.222,0.253,0.244,0.258,94.94,98.89,82.41,42,-0.016,20.15,0022201200,1610612762,"APR 06, 2023",UTA vs. OKC,L
468,0022200683,1610612753,ORL,Orlando,1628964,Mo Bamba,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,6.0,173.1,178.6,116.4,126.7,56.7,51.9,0.111,0.0,33.3,0.0,0.0,0.0,0.0,0.75,0.75,0.143,0.139,105.31,99.29,82.74,14,0.032,7.016666666666667,0022200683,1610612753,"JAN 20, 2023",ORL vs. NOP,W
469,0022200195,1610612762,UTA,Utah,1629020,Jarred Vanderbilt,4.0,6.0,0.667,0.0,2.0,0.0,1.0,2.0,0.5,4.0,6.0,10.0,3.0,0.0,0.0,3.0,3.0,9.0,-17.0,77.0,78.8,114.4,113.7,-37.4,-34.9,0.273,1.0,23.1,0.133,0.3,0.2,23.1,0.667,0.654,0.156,0.166,103.39,102.4,85.33,52,0.139,24.15,0022200195,1610612762,"NOV 13, 2022",UTA @ PHI,L
470,0022200195,1610612762,UTA,Utah,1627736,Malik Beasley,6.0,13.0,0.462,4.0,10.0,0.4,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,2.0,18.0,3.0,109.8,121.1,115.3,110.0,-5.5,11.1,0.091,2.0,11.8,0.0,0.148,0.062,5.9,0.615,0.648,0.195,0.198,99.55,96.99,80.83,57,0.128,28.95,0022200195,1610612762,"NOV 13, 2022",UTA @ PHI,L
471,0022201062,1610612762,UTA,Utah,1627745,Damian Jones,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,-10.0,84.5,83.3,129.4,138.9,-44.9,-55.6,0.333,0.0,50.0,0.0,0.111,0.053,0.0,1.5,1.5,0.05,0.053,103.88,100.86,84.05,18,0.169,8.566666666666666,0022201062,1610612762,"MAR 18, 2023",UTA vs. BOS,W
472,0022201062,1610612762,UTA,Utah,1629308,Juan Toscano-Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,-11.0,93.7,86.7,151.1,160.0,-57.5,-73.3,0.5,0.0,100.0,0.111,0.2,0.143,0.0,0.0,0.0,0.0,0.0,105.29,106.14,88.45,15,0.085,6.783333333333333,0022201062,1610612762,"MAR 18, 2023",UTA vs. BOS,W
473,0022200144,1610612764,WAS,Washington,1629060,Rui Hachimura,6.0,12.0,0.5,0.0,0.0,0.0,4.0,7.0,0.571,0.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,16.0,10.0,104.3,107.3,86.5,87.5,17.8,19.8,0.0,0.0,0.0,0.0,0.088,0.051,11.8,0.5,0.531,0.27,0.272,103.3,101.29,84.41,55,0.093,26.3,0022200144,1610612764,"NOV 07, 2022",WAS @ CHA,W
474,0022200667,1610612743,DEN,Denver,1628432,Davon Reed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-7.0,50.0,40.0,189.1,180.0,-139.1,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,1.0,0.4,0.5,103.4,118.03,98.36,5,0.167,2.033333333333333,0022200667,1610612743,"JAN 17, 2023",DEN vs. POR,W
475,0022200093,1610612753,ORL,Orlando,1628964,Mo Bamba,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,113.4,108.8,107.3,105.7,6.0,3.1,0.091,0.0,20.0,0.0,0.2,0.103,0.0,0.625,0.625,0.1,0.106,93.02,95.63,79.69,34,0.107,17.316666666666666,0022200093,1610612753,"OCT 30, 2022",ORL @ DAL,L
476,0022200454,1610612753,ORL,Orlando,1628964,Mo Bamba,4.0,6.0,0.667,2.0,4.0,0.5,1.0,2.0,0.5,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,11.0,1.0,133.0,136.1,123.2,133.3,9.8,2.8,0.167,2.0,20.0,0.056,0.15,0.105,10.0,0.833,0.799,0.205,0.206,98.34,93.41,77.84,36,0.119,18.5,0022200454,1610612753,"DEC 19, 2022",ORL @ ATL,L
477,0022200212,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,5.0,12.0,0.417,1.0,6.0,0.167,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,11.0,15.0,119.3,121.9,98.3,98.4,21.0,23.4,0.261,6.0,31.6,0.0,0.086,0.045,5.3,0.458,0.458,0.186,0.182,96.23,95.16,79.3,64,0.105,32.28333333333333,0022200212,1610612750,"NOV 16, 2022",MIN @ ORL,W
478,0022200212,1610612753,ORL,Orlando,1628964,Mo Bamba,4.0,11.0,0.364,0.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,2.0,0.0,1.0,1.0,5.0,8.0,0.0,112.8,114.8,111.3,111.1,1.5,3.6,0.08,2.0,14.3,0.103,0.219,0.164,7.1,0.364,0.364,0.171,0.174,102.27,101.45,84.55,61,0.045,29.333333333333332,0022200212,1610612753,"NOV 16, 2022",ORL vs. MIN,L
479,0022200262,1610612750,MIN,Minnesota,1626156,D'Angelo Russell,7.0,10.0,0.7,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,12.0,3.0,1.0,5.0,2.0,15.0,21.0,120.4,120.0,88.7,92.0,31.7,28.0,0.414,2.4,44.4,0.0,0.061,0.045,18.5,0.75,0.75,0.192,0.196,102.37,100.71,83.92,75,0.147,35.75,0022200262,1610612750,"NOV 23, 2022",MIN @ IND,W
480,0022200956,1610612764,WAS,Washington,1629134,Kendrick Nunn,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,-6.0,108.1,100.0,145.4,150.0,-37.4,-50.0,0.0,0.0,0.0,0.0,0.2,0.091,60.0,0.0,0.0,0.278,0.315,89.43,91.58,76.32,15,-0.108,7.6,0022200956,1610612764,"MAR 04, 2023",WAS vs. TOR,L
481,0022200923,1610612764,WAS,Washington,1629134,Kendrick Nunn,4.0,8.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,8.0,-2.0,126.5,125.8,132.4,128.1,-6.0,-2.3,0.1,1.0,10.0,0.083,0.071,0.077,10.0,0.5,0.5,0.257,0.258,97.69,99.58,82.99,31,0.053,15.183333333333334,0022200923,1610612764,"FEB 28, 2023",WAS @ ATL,W
482,0022201102,1610612762,UTA,Utah,1629308,Juan Toscano-Anderson,2.0,4.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,-8.0,115.3,110.3,125.1,127.5,-9.8,-17.2,0.143,0.0,25.0,0.045,0.053,0.049,0.0,0.5,0.694,0.128,0.133,108.68,110.02,91.68,39,0.107,17.233333333333334,0022201102,1610612762,"MAR 24, 2023",UTA vs. MIL,L
483,0022201102,1610612762,UTA,Utah,1627745,Damian Jones,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,115.9,118.4,108.5,108.1,7.4,10.3,0.0,0.0,0.0,0.24,0.0,0.146,12.5,0.357,0.357,0.163,0.167,106.17,105.16,87.63,38,0.039,17.116666666666667,0022201102,1610612762,"MAR 24, 2023",UTA vs. MIL,L
484,0022200514,1610612743,DEN,Denver,1628432,Davon Reed,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,115.5,105.3,89.5,88.9,26.0,16.4,0.0,0.0,0.0,0.125,0.091,0.105,25.0,0.75,0.694,0.182,0.197,93.87,98.67,82.22,19,0.119,9.0,0022200514,1610612743,"DEC 27, 2022",DEN @ SAC,W
485,0022200003,1610612753,ORL,Orlando,1628964,Mo Bamba,0.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,102.0,92.6,133.6,134.6,-31.6,-42.0,0.125,0.0,14.3,0.067,0.071,0.069,0.0,0.0,0.0,0.182,0.203,101.44,106.0,88.33,27,-0.083,12.0,0022200003,1610612753,"OCT 19, 2022",ORL @ DET,L
486,0022200970,1610612746,LAC,LA,201566,Russell Westbrook,4.0,9.0,0.444,0.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,6.0,1.0,0.0,4.0,3.0,9.0,9.0,137.2,136.1,120.0,123.6,17.2,12.5,0.214,1.5,31.6,0.0,0.167,0.088,21.1,0.444,0.477,0.159,0.162,102.43,101.3,84.42,72,0.049,34.11666666666667,0022200970,1610612746,"MAR 05, 2023",LAC vs. MEM,W
487,0022201087,1610612741,CHI,Chicago,201976,Patrick Beverley,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,-27.0,78.0,76.3,143.4,147.4,-65.5,-71.1,0.167,2.0,25.0,0.048,0.267,0.139,12.5,0.0,0.0,0.146,0.149,95.55,95.25,79.37,38,0.006,19.15,0022201087,1610612741,"MAR 22, 2023",CHI vs. PHI,L
488,0022201228,1610612747,LAL,Los Angeles,1629020,Jarred Vanderbilt,5.0,7.0,0.714,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,12.0,6.0,128.6,127.7,108.5,110.2,20.1,17.5,0.056,1.0,10.0,0.095,0.111,0.103,10.0,0.714,0.761,0.164,0.171,120.06,119.56,99.64,47,0.091,19.266666666666666,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
489,0022201228,1610612747,LAL,Los Angeles,2544,LeBron James,13.0,25.0,0.52,8.0,14.0,0.571,2.0,2.0,1.0,1.0,5.0,6.0,6.0,1.0,1.0,2.0,0.0,36.0,20.0,124.4,128.0,99.0,101.3,25.4,26.7,0.273,3.0,17.6,0.028,0.128,0.08,5.9,0.68,0.696,0.337,0.337,111.19,108.36,90.3,75,0.198,33.21666666666667,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
490,0022201228,1610612747,LAL,Los Angeles,203076,Anthony Davis,7.0,15.0,0.467,0.0,0.0,0.0,2.0,2.0,1.0,3.0,10.0,13.0,3.0,3.0,4.0,4.0,2.0,16.0,10.0,121.6,121.3,107.1,111.0,14.5,10.4,0.111,0.75,13.0,0.079,0.313,0.186,17.4,0.467,0.504,0.233,0.239,106.36,104.61,87.17,75,0.123,33.95,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
491,0022201228,1610612747,LAL,Los Angeles,1630559,Austin Reaves,3.0,5.0,0.6,3.0,4.0,0.75,3.0,3.0,1.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,2.0,12.0,20.0,130.5,134.2,106.8,109.3,23.7,24.9,0.176,0.0,50.0,0.0,0.111,0.054,0.0,0.9,0.949,0.068,0.069,109.39,106.62,88.85,76,0.097,33.983333333333334,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
492,0022201228,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,6.0,13.0,0.462,3.0,8.0,0.375,2.0,3.0,0.667,0.0,2.0,2.0,5.0,0.0,1.0,2.0,1.0,17.0,10.0,120.4,121.6,105.8,109.6,14.7,12.0,0.179,2.5,23.8,0.0,0.059,0.029,9.5,0.577,0.594,0.19,0.193,107.97,105.56,87.97,74,0.077,33.416666666666664,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
493,0022201228,1610612747,LAL,Los Angeles,1627736,Malik Beasley,4.0,10.0,0.4,3.0,9.0,0.333,2.0,4.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,0.0,1.0,13.0,-6.0,107.6,106.9,115.5,113.3,-7.9,-6.4,0.167,0.0,20.0,0.069,0.133,0.102,0.0,0.55,0.553,0.197,0.198,103.74,105.1,87.58,58,0.09,26.95,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
494,0022201228,1610612747,LAL,Los Angeles,1628972,Troy Brown Jr.,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,-5.0,108.1,105.4,122.6,112.8,-14.5,-7.4,0.077,0.0,14.3,0.0,0.235,0.111,0.0,0.5,0.51,0.143,0.15,98.16,103.67,86.39,37,0.079,17.6,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
495,0022201228,1610612747,LAL,Los Angeles,1629060,Rui Hachimura,5.0,14.0,0.357,0.0,6.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,12.0,-4.0,108.4,112.2,120.7,120.4,-12.3,-8.2,0.143,0.0,11.8,0.077,0.12,0.098,0.0,0.357,0.392,0.278,0.279,102.28,100.63,83.86,49,0.079,23.366666666666667,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
496,0022201228,1610612747,LAL,Los Angeles,1629117,Wenyen Gabriel,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,120.7,121.6,110.8,107.9,9.9,13.7,0.071,1.0,20.0,0.0,0.19,0.105,20.0,0.667,0.667,0.1,0.102,109.74,110.8,92.34,37,0.067,16.25,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
497,0022201228,1610612747,LAL,Los Angeles,1631306,Cole Swider,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.54,108.82,90.68,1,0.0,0.6666666666666666,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
498,0022201228,1610612747,LAL,Los Angeles,1631108,Max Christie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.54,108.82,90.68,1,0.0,0.6666666666666666,0022201228,1610612747,"APR 09, 2023",LAL vs. UTA,W
